,,,,,,,,,,
Year,State,NMFS Name,Pounds,Metric Tons,Dollars,Confidentiality,Collection,Scientific Name,Tsn,Source
2022,MARYLAND,"CROAKER, ATLANTIC","4,911",2,"8,935",Public,Commercial,Micropogonias undulatus,169283,ACCSP
2022,MARYLAND,CUNNER,,,,Confidential,Commercial,Tautogolabrus adspersus,170481,ACCSP
2022,MARYLAND,CUNNER,13,0,,Public,Recreational,,170481,MRIP
2022,MARYLAND,"CUTLASSFISH, ATLANTIC",,,,Confidential,Commercial,Trichiurus lepturus,172385,ACCSP
2022,MARYLAND,DEALFISH,"1,138",1,"2,823",Public,Commercial,Trachipterus arcticus,166342,ACCSP
2022,MARYLAND,DOLPHINFISH,"282,408",128,,Public,Recreational,,168791,MRIP
2022,MARYLAND,DOLPHINFISH **,857,0,"3,182",Public,Commercial,Coryphaena spp.,168790,ACCSP
2022,MARYLAND,"DORY, BUCKLER",,,,Confidential,Commercial,Zenopsis conchifera,166284,ACCSP
2022,MARYLAND,"DRUM, BLACK","2,720",1,"2,420",Public,Commercial,Pogonias cromis,169288,ACCSP
2022,MARYLAND,"DRUM, BLACK","19,579",9,,Public,Recreational,,169288,MRIP
2022,MARYLAND,"DRUM, RED",,,,Confidential,Commercial,Sciaenops ocellatus,169290,ACCSP
2022,MARYLAND,DRUMS **,,,,Confidential,Commercial,Sciaenidae,169237,ACCSP
2022,MARYLAND,"EEL, AMERICAN","7,253",3,,Public,Recreational,,161127,MRIP
2022,MARYLAND,"EEL, AMERICAN",,,,Confidential,Commercial,Anguilla rostrata,161127,ACCSP
2022,MARYLAND,"EEL, CONGER",115,0,,Public,Recreational,,161326,MRIP
2022,MARYLAND,"EEL, CONGER",,,,Confidential,Commercial,Conger oceanicus,161326,ACCSP
2022,MARYLAND,"FLOUNDER, AMERICAN PLAICE",,,,Confidential,Commercial,Hippoglossoides platessoides,172877,ACCSP
2022,MARYLAND,"FLOUNDER, SOUTHERN",,,,Confidential,Commercial,Paralichthys lethostigma,172738,ACCSP
2022,MARYLAND,"FLOUNDER, SUMMER","185,649",84,,Public,Recreational,,172735,MRIP
2022,MARYLAND,"FLOUNDER, SUMMER","410,504",186,"798,773",Public,Commercial,Paralichthys dentatus,172735,ACCSP
2022,MARYLAND,GARFISHES **,,,,Confidential,Commercial,Lepisosteidae,161092,ACCSP
2022,MARYLAND,"GARS, SLENDER **","1,922",1,"1,922",Public,Commercial,Lepisosteus spp.,161093,ACCSP
2022,MARYLAND,GOOSEFISH,"20,834",9,"13,639",Public,Commercial,Lophius americanus,164499,ACCSP
2022,MARYLAND,"GRUNTS, HAEMULIDAE (FAMILY) **",,,,Confidential,Commercial,Haemulidae,169055,ACCSP
2022,MARYLAND,"HAKE, RED",159,0,,Public,Recreational,,164730,MRIP
2022,MARYLAND,"HAKE, RED",,,,Confidential,Commercial,Urophycis chuss,164730,ACCSP
2022,MARYLAND,"HAKE, SILVER",,,,Confidential,Commercial,Merluccius bilinearis,164791,ACCSP
2022,MARYLAND,"HAKES, RED AND WHITE **",,,,Confidential,Commercial,Urophycis,164729,ACCSP
2022,MARYLAND,"JACK, CREVALLE",,,,Confidential,Commercial,Caranx hippos,168609,ACCSP
2022,MARYLAND,"KINGFISH, NORTHERN",,,,Confidential,Commercial,Menticirrhus saxatilis,169276,ACCSP
2022,MARYLAND,"KINGFISH, SOUTHERN","11,435",5,,Public,Recreational,,169274,MRIP
2022,MARYLAND,KINGFISHES,,,,Public,Recreational,,169273,MRIP
2022,MARYLAND,KINGFISHES **,,,,Confidential,Commercial,Menticirrhus,169273,ACCSP
2022,MARYLAND,"LOBSTER, AMERICAN","13,336",6,"111,217",Public,Commercial,Homarus americanus,97314,ACCSP
2022,MARYLAND,"MACKEREL, ATLANTIC",,,,Confidential,Commercial,Scomber scombrus,172414,ACCSP
2022,MARYLAND,"MACKEREL, SPANISH","150,031",68,,Public,Recreational,,172436,MRIP
2022,MARYLAND,"MACKEREL, SPANISH","6,658",3,"14,673",Public,Commercial,Scomberomorus maculatus,172436,ACCSP
2022,MARYLAND,"MENHADEN, ATLANTIC","401,749",182,,Public,Recreational,,161732,MRIP
2022,MARYLAND,MENHADENS **,"4,982,957","2,260","862,810",Public,Commercial,Brevoortia ,161731,ACCSP
2022,MARYLAND,MINNOWS **,,,,Confidential,Commercial,Cyprinidae,163342,ACCSP
2022,MARYLAND,MULLETS,,,,Public,Recreational,,170333,MRIP
2022,MARYLAND,MULLETS **,,,,Confidential,Commercial,Mugilidae,170333,ACCSP
2022,MARYLAND,MUMMICHOG,"13,898",6,,Public,Recreational,,165647,MRIP
2022,MARYLAND,OPAH,,,,Confidential,Commercial,Lampris guttatus,166326,ACCSP
2022,MARYLAND,"OYSTER, EASTERN","1,768,392",802,"24,741,846",Public,Commercial,Crassostrea virginica,79872,ACCSP
2022,MARYLAND,"PERCH, SILVER",584,0,,Public,Recreational,,169259,MRIP
2022,MARYLAND,"PERCH, WHITE","1,431,879",649,,Public,Recreational,,167678,MRIP
2022,MARYLAND,"PERCH, WHITE","220,797",100,"317,451",Public,Commercial,Morone americana,167678,ACCSP
2022,MARYLAND,"PERCH, YELLOW","7,394",3,,Public,Recreational,,168469,MRIP
2022,MARYLAND,"PERCH, YELLOW","31,558",14,"66,272",Public,Commercial,Perca flavescens,168469,ACCSP
2022,MARYLAND,POMFRETS **,,,,Confidential,Commercial,Bramidae,170287,ACCSP
2022,MARYLAND,"POUT, OCEAN",,,,Confidential,Commercial,Zoarces,630979,ACCSP
2022,MARYLAND,"PUFFER, NORTHERN",787,0,,Public,Recreational,,173290,MRIP
2022,MARYLAND,"PUFFER, NORTHERN",,,,Confidential,Commercial,Sphoeroides maculatus,173290,ACCSP
2022,MARYLAND,"RAY, COWNOSE","316,897",144,,Public,Recreational,,160985,MRIP
2022,MARYLAND,"REDFISH, ACADIAN",,,,Confidential,Commercial,Sebastes fasciatus,166774,ACCSP
2022,MARYLAND,RIBBONFISHES **,,,,Confidential,Commercial,Trachipteridae,166339,ACCSP
2022,MARYLAND,"RUDDERFISH, BANDED",9,0,,Public,Recreational,,168693,MRIP
2022,MARYLAND,"SCALLOP, SEA",,,,Confidential,Commercial,Placopecten magellanicus,79718,ACCSP
2022,MARYLAND,SCUP,"56,206",25,"28,430",Public,Commercial,Stenotomus chrysops,169182,ACCSP
2022,MARYLAND,SCUP,"2,211",1,,Public,Recreational,,169182,MRIP
2022,MARYLAND,"SEAROBIN, NORTHERN",24,0,,Public,Recreational,,166974,MRIP
2022,MARYLAND,"SEAROBIN, STRIPED",176,0,,Public,Recreational,,166975,MRIP
2022,MARYLAND,"SEATROUT, SPOTTED","12,901",6,,Public,Recreational,,169239,MRIP
2022,MARYLAND,"SEATROUT, SPOTTED",,,,Confidential,Commercial,Cynoscion nebulosus,169239,ACCSP
2022,MARYLAND,"SHAD, AMERICAN",,,,Confidential,Commercial,Alosa sapidissima,161702,ACCSP
2022,MARYLAND,"SHAD, GIZZARD",,,,Confidential,Commercial,Dorosoma cepedianum,161737,ACCSP
2022,MARYLAND,"SHARK, DOGFISH, SMOOTH","15,823",7,"20,949",Public,Commercial,Mustelus canis,160230,EXCEPTIONS
2022,MARYLAND,"SHARK, DOGFISH, SPINY",,,,Confidential,Commercial,Squalus acanthias,160617,ACCSP
2022,MARYLAND,"SHARK, HAMMERHEAD, SMOOTH",,,,Confidential,Commercial,Sphyrna zygaena,160505,EXCEPTIONS
2022,MARYLAND,"SHARK, MAKO, SHORTFIN","5,653",3,"10,854",Public,Commercial,Isurus oxyrinchus,159924,EXCEPTIONS
2022,MARYLAND,"SHARK, MAKO, SHORTFIN","77,292",35,,Public,Recreational,,159924,MRIP
2022,MARYLAND,"SHARK, SHARPNOSE, ATLANTIC",,,,Confidential,Commercial,Rhizoprionodon terraenovae,160200,EXCEPTIONS
2022,MARYLAND,"SHARK, SPINNER",,,,Confidential,Commercial,Carcharhinus brevipinna,160401,EXCEPTIONS
2022,MARYLAND,"SHARK, THRESHER","12,019",5,"11,500",Public,Commercial,Alopias vulpinus,159916,EXCEPTIONS
2022,MARYLAND,"SHARKS, HAMMERHEAD **",,,,Confidential,Commercial,Sphyrnidae,160497,ACCSP
2022,MARYLAND,SHEEPSHEAD,"18,245",8,,Public,Recreational,,169189,MRIP
2022,MARYLAND,SHEEPSHEAD,814,0,"1,188",Public,Commercial,Archosargus probatocephalus,169189,ACCSP
2022,MARYLAND,"SKATE, CLEARNOSE",,,,Confidential,Commercial,Raja eglanteria,160855,ACCSP
2022,MARYLAND,"SKATE, LITTLE",,,,Confidential,Commercial,Leucoraja erinacea,564130,ACCSP
2022,MARYLAND,"SKATE, WINTER",,,,Confidential,Commercial,Leucoraja ocellata,564145,ACCSP
2022,MARYLAND,"SKATES, RAJIDAE (FAMILY) **","11,695",5,"1,123",Public,Commercial,Rajidae,160845,ACCSP
2022,MARYLAND,"SNAKEHEAD, NORTHERN","5,936",3,"13,278",Public,Commercial,Channa,166680,ACCSP
2022,MARYLAND,"SNAKEHEAD, NORTHERN","65,349",30,,Public,Recreational,,166680,MRIP
2022,MARYLAND,SPADEFISH **,,,,Confidential,Commercial,Ephippidae ,553178,ACCSP
2022,MARYLAND,SPOT,"427,563",194,,Public,Recreational,,169267,MRIP
2022,MARYLAND,SPOT,"34,390",16,"50,762",Public,Commercial,Leiostomus xanthurus,169267,ACCSP
2022,MARYLAND,"SQUID, LONGFIN LOLIGO","17,032",8,"21,804",Public,Commercial,Loligo pealeii,82372,ACCSP
2022,MARYLAND,"STARGAZER, NORTHERN",9,0,,Public,Recreational,,171055,MRIP
2022,MARYLAND,SUNFISHES **,891,0,446,Public,Commercial,Centrarchidae,168093,ACCSP
2022,MARYLAND,SWORDFISH,"68,406",31,"302,890",Public,Commercial,Xiphias gladius,172482,EXCEPTIONS
2022,MARYLAND,SWORDFISH,,,,Public,Recreational,,172482,MRIP
2022,MARYLAND,TAUTOG,"70,777",32,,Public,Recreational,,170479,MRIP
2022,MARYLAND,TAUTOG,,,,Confidential,Commercial,Tautoga onitis,170479,ACCSP
2022,MARYLAND,"TILEFISH, BLUELINE","3,455",2,"13,059",Public,Commercial,Caulolatilus microps,168543,ACCSP
2022,MARYLAND,"TILEFISH, BLUELINE","352,678",160,,Public,Recreational,,168543,MRIP
2022,MARYLAND,"TILEFISH, GOLDEN","759,643",345,,Public,Recreational,,168546,MRIP
2022,MARYLAND,"TILEFISH, GOLDEN",,,,Confidential,Commercial,Lopholatilus chamaeleonticeps,168546,ACCSP
2022,MARYLAND,"TOADFISHES, BATRACHOIDIDAE (FAMILY) **",,,,Confidential,Commercial,Batrachoididae,164412,ACCSP
2022,MARYLAND,"TRIGGERFISH, GRAY","22,366",10,,Public,Recreational,,173138,MRIP
2022,MARYLAND,"TRIGGERFISH, GRAY",,,,Confidential,Commercial,Balistes capriscus,173138,ACCSP
2022,MARYLAND,TRIGGERFISHES **,,,,Confidential,Commercial,Balistidae,173128,ACCSP
2022,MARYLAND,"TUNA, ALBACORE",,,,Confidential,Commercial,Thunnus alalunga,172419,EXCEPTIONS
2022,MARYLAND,"TUNA, ALBACORE","167,834",76,,Public,Recreational,,172419,MRIP
2022,MARYLAND,"TUNA, BIGEYE","115,266",52,"766,686",Public,Commercial,Thunnus obesus,172428,EXCEPTIONS
2022,MARYLAND,"TUNA, BLACKFIN",,,,Confidential,Commercial,Thunnus atlanticus,172427,ACCSP
2022,MARYLAND,"TUNA, BLUEFIN",,,,Confidential,Commercial,Thunnus thynnus,172421,EXCEPTIONS
2022,MARYLAND,"TUNA, LITTLE TUNNY","21,901",10,,Public,Recreational,,172402,MRIP
2022,MARYLAND,"TUNA, LITTLE TUNNY",,,,Confidential,Commercial,Euthynnus alletteratus,172402,ACCSP
2022,MARYLAND,"TUNA, YELLOWFIN","35,447",16,"113,832",Public,Commercial,Thunnus albacares,172423,EXCEPTIONS
2022,MARYLAND,"TUNA, YELLOWFIN","2,129,363",966,,Public,Recreational,,172423,MRIP
2022,MARYLAND,"TURTLES, SNAPPING","22,090",10,"22,090",Public,Commercial,Chelydra serpentina,173752,ACCSP
2022,MARYLAND,"VERTEBRATES, JAWED",,,,Confidential,Commercial,Gnathostomata ,914179,ACCSP
2022,MARYLAND,WAHOO,"48,894",22,,Public,Recreational,,172451,MRIP
2022,MARYLAND,WAHOO,,,,Confidential,Commercial,Acanthocybium solandri,172451,ACCSP
2022,MARYLAND,WEAKFISH,"1,048",0,"2,226",Public,Commercial,Cynoscion regalis,169241,ACCSP
2022,MARYLAND,WEAKFISH,"2,092",1,,Public,Recreational,,169241,MRIP
2022,MARYLAND,"WHELK, CHANNELED","29,917",14,"363,461",Public,Commercial,Busycotypus canaliculatus,74096,ACCSP
2022,MARYLAND,"WHELK, KNOBBED","5,614",3,"22,601",Public,Commercial,Busycon carica,74071,ACCSP
2022,MARYLAND,WHELKS **,,,,Confidential,Commercial,Melongenidae,74069,ACCSP
2022,MARYLAND,WITHHELD FOR CONFIDENTIALITY,"5,035,553","2,284","4,172,906",Public,Commercial,Other,0,ACCSP
2022,MASSACHUSETTS,"BASS, BANK SEA",,,,Confidential,Commercial,Centropristis ocyurus,167690,ACCSP
2022,MASSACHUSETTS,"BASS, BLACK SEA","916,041",416,"2,476,790",Public,Commercial,Centropristis striata,167687,ACCSP
2022,MASSACHUSETTS,"BASS, BLACK SEA","895,854",406,,Public,Recreational,,167687,MRIP
2022,MASSACHUSETTS,"BASS, STRIPED","770,364",349,"3,112,339",Public,Commercial,Morone saxatilis,167680,ACCSP
2022,MASSACHUSETTS,"BASS, STRIPED","5,288,272","2,399",,Public,Recreational,,167680,MRIP
2022,MASSACHUSETTS,BLUEFISH,"1,256,219",570,,Public,Recreational,,168559,MRIP
2022,MASSACHUSETTS,BLUEFISH,"253,829",115,"374,650",Public,Commercial,Pomatomus saltatrix,168559,ACCSP
2022,MASSACHUSETTS,"BONITO, ATLANTIC",257,0,"1,320",Public,Commercial,Sarda sarda,172409,ACCSP
2022,MASSACHUSETTS,"BONITO, ATLANTIC","163,222",74,,Public,Recreational,,172409,MRIP
2022,MASSACHUSETTS,BUTTERFISH,,,,Public,Recreational,,172567,MRIP
2022,MASSACHUSETTS,BUTTERFISH,"211,094",96,"234,499",Public,Commercial,Peprilus triacanthus,172567,ACCSP
2022,MASSACHUSETTS,"BUTTERFISH, GULF",,,,Confidential,Commercial,Peprilus burti,172568,ACCSP
2022,MASSACHUSETTS,"CATFISH, BLUE",,,,Confidential,Commercial,Ictalurus furcatus,163997,ACCSP
2022,MASSACHUSETTS,"CLAM, ARK, BLOOD","20,959",10,"61,096",Public,Commercial,Anadara ovalis,79342,ACCSP
2022,MASSACHUSETTS,"CLAM, QUAHOG, FALSE",,,,Confidential,Commercial,Pitar morrhuanus,81501,ACCSP
2022,MASSACHUSETTS,"CLAM, QUAHOG, NORTHERN","542,253",246,"5,573,778",Public,Commercial,Mercenaria mercenaria,81496,ACCSP
2022,MASSACHUSETTS,"CLAM, QUAHOG, OCEAN","30,234,750","13,714","26,258,141",Public,Commercial,Arctica islandica,81343,ACCSP
2022,MASSACHUSETTS,"CLAM, RAZOR, ATLANTIC","99,752",45,"1,680,351",Public,Commercial,Ensis directus,81022,ACCSP
2022,MASSACHUSETTS,"CLAM, SOFT","704,259",319,"8,074,491",Public,Commercial,Mya arenaria,81692,ACCSP
2022,MASSACHUSETTS,"CLAM, SURF, ATLANTIC","9,228,049","4,186","13,593,320",Public,Commercial,Spisula solidissima,80944,ACCSP
2022,MASSACHUSETTS,COBIA,,,,Confidential,Commercial,Rachycentron canadum,168566,ACCSP
2022,MASSACHUSETTS,"COD, ATLANTIC","1,004,226",456,"2,084,128",Public,Commercial,Gadus morhua,164712,ACCSP
2022,MASSACHUSETTS,"COD, ATLANTIC","181,405",82,,Public,Recreational,,164712,MRIP
2022,MASSACHUSETTS,CONCHS **,,,,Confidential,Commercial,Strombidae,72554,ACCSP
2022,MASSACHUSETTS,"CRAB, ATLANTIC ROCK","99,946",45,"170,720",Public,Commercial,Cancer irroratus,98679,ACCSP
2022,MASSACHUSETTS,"CRAB, BLUE",,,,Confidential,Commercial,Callinectes sapidus,98696,ACCSP
2022,MASSACHUSETTS,"CRAB, GREEN","71,254",32,"33,771",Public,Commercial,Carcinus maenas,98734,ACCSP
2022,MASSACHUSETTS,"CRAB, HORSESHOE","838,025",380,"911,113",Public,Commercial,Limulus polyphemus,82703,ACCSP
2022,MASSACHUSETTS,"CRAB, JONAH","7,798,052","3,537","14,080,999",Public,Commercial,Cancer borealis,98678,ACCSP
2022,MASSACHUSETTS,"CRAB, RED DEEPSEA",,,,Confidential,Commercial,Chaceon quinquedens,620992,ACCSP
2022,MASSACHUSETTS,CUNNER,,,,Confidential,Commercial,Tautogolabrus adspersus,170481,ACCSP
2022,MASSACHUSETTS,CUNNER,"905,840",411,,Public,Recreational,,170481,MRIP
2022,MASSACHUSETTS,CUSK,"56,146",25,"26,327",Public,Commercial,Brosme brosme,164740,ACCSP
2022,MASSACHUSETTS,CUSK,"25,444",12,,Public,Recreational,,164740,MRIP
2022,MASSACHUSETTS,DOLPHINFISH,"411,762",187,,Public,Recreational,,168791,MRIP
2022,MASSACHUSETTS,DOLPHINFISH **,"1,561",1,"6,343",Public,Commercial,Coryphaena spp.,168790,ACCSP
2022,MASSACHUSETTS,"DORY, BUCKLER","2,553",1,"4,024",Public,Commercial,Zenopsis conchifera,166284,ACCSP
2022,MASSACHUSETTS,"DRUM, BLACK",,,,Confidential,Commercial,Pogonias cromis,169288,ACCSP
2022,MASSACHUSETTS,"EEL, AMERICAN",,,,Confidential,Commercial,Anguilla rostrata,161127,ACCSP
2022,MASSACHUSETTS,"EEL, CONGER","2,788",1,"2,860",Public,Commercial,Conger oceanicus,161326,ACCSP
2022,MASSACHUSETTS,ESCOLAR,,,,Confidential,Commercial,Lepidocybium flavobrunneum,172362,ACCSP
2022,MASSACHUSETTS,FLATFISHES,,,,Public,Recreational,,172702,MRIP
2022,MASSACHUSETTS,"FLOUNDER, AMERICAN PLAICE","1,405,974",638,"2,369,740",Public,Commercial,Hippoglossoides platessoides,172877,ACCSP
2022,MASSACHUSETTS,"FLOUNDER, FOURSPOT",,,,Confidential,Commercial,Paralichthys oblongus,172739,ACCSP
2022,MASSACHUSETTS,"FLOUNDER, SOUTHERN",,,,Confidential,Commercial,Paralichthys lethostigma,172738,ACCSP
2022,MASSACHUSETTS,"FLOUNDER, SUMMER","874,836",397,"2,374,532",Public,Commercial,Paralichthys dentatus,172735,ACCSP
2022,MASSACHUSETTS,"FLOUNDER, SUMMER","198,202",90,,Public,Recreational,,172735,MRIP
2022,MASSACHUSETTS,"FLOUNDER, WINTER","169,469",77,,Public,Recreational,,172905,MRIP
2022,MASSACHUSETTS,"FLOUNDER, WINTER","648,029",294,"1,381,133",Public,Commercial,Pseudopleuronectes americanus,172905,ACCSP
2022,MASSACHUSETTS,"FLOUNDER, WITCH","1,594,029",723,"2,701,684",Public,Commercial,Glyptocephalus cynoglossus,172873,ACCSP
2022,MASSACHUSETTS,"FLOUNDER, YELLOWTAIL","493,793",224,"444,459",Public,Commercial,Limanda ferruginea,172909,ACCSP
2022,MASSACHUSETTS,"FLOUNDERS, LEFTEYED",,,,Public,Recreational,,172714,MRIP
2022,MASSACHUSETTS,GOOSEFISH,"10,222,767","4,637","8,894,685",Public,Commercial,Lophius americanus,164499,ACCSP
2022,MASSACHUSETTS,GOOSEFISH,110,0,,Public,Recreational,,164499,MRIP
2022,MASSACHUSETTS,HADDOCK,"780,400",354,,Public,Recreational,,164744,MRIP
2022,MASSACHUSETTS,HADDOCK,"10,565,631","4,793","17,010,464",Public,Commercial,Melanogrammus aeglefinus,164744,ACCSP
2022,MASSACHUSETTS,HAGFISHES **,,,,Confidential,Commercial,Myxinidae,159753,ACCSP
2022,MASSACHUSETTS,"HAKE, RED","154,626",70,"116,006",Public,Commercial,Urophycis chuss,164730,ACCSP
2022,MASSACHUSETTS,"HAKE, RED","53,217",24,,Public,Recreational,,164730,MRIP
2022,MASSACHUSETTS,"HAKE, SILVER","6,550,766","2,971","8,085,363",Public,Commercial,Merluccius bilinearis,164791,ACCSP
2022,MASSACHUSETTS,"HAKE, SILVER","27,558",13,,Public,Recreational,,164791,MRIP
2022,MASSACHUSETTS,"HAKE, WHITE","20,942",9,,Public,Recreational,,164732,MRIP
2022,MASSACHUSETTS,"HAKE, WHITE","3,089,769","1,402","4,647,645",Public,Commercial,Urophycis tenuis,164732,ACCSP
2022,MASSACHUSETTS,"HAKES, RED AND WHITE **",,,,Confidential,Commercial,Urophycis,164729,ACCSP
2022,MASSACHUSETTS,"HALIBUT, ATLANTIC","32,219",15,"209,212",Public,Commercial,Hippoglossus hippoglossus,172933,ACCSP
2022,MASSACHUSETTS,"HERRING, ATLANTIC","10,353",5,,Public,Recreational,,161722,MRIP
2022,MASSACHUSETTS,"HERRING, ATLANTIC","5,322,852","2,414","1,910,822",Public,Commercial,Clupea harengus,161722,ACCSP
2022,MASSACHUSETTS,"HERRING, BLUEBACK",,,,Public,Recreational,,161703,MRIP
2022,MASSACHUSETTS,"HERRING, ROUND",,,,Confidential,Commercial,Etrumeus teres,161743,ACCSP
2022,MASSACHUSETTS,HERRINGS **,,,,Confidential,Commercial,Clupeidae,161700,ACCSP
2022,MASSACHUSETTS,"HERRINGS, RIVER",,,,Public,Recreational,,161701,MRIP
2022,MASSACHUSETTS,"JACK, BAR","5,668",3,,Public,Recreational,Carangoides ruber,168615,MRIP
2022,MASSACHUSETTS,"KINGFISH, NORTHERN",,,,Confidential,Commercial,Menticirrhus saxatilis,169276,ACCSP
2022,MASSACHUSETTS,"KINGFISH, NORTHERN","82,532",37,,Public,Recreational,,169276,MRIP
2022,MASSACHUSETTS,KINGFISHES **,"3,533",2,"2,310",Public,Commercial,Menticirrhus,169273,ACCSP
2022,MASSACHUSETTS,"LOBSTER, AMERICAN","14,673,599","6,656","82,286,870",Public,Commercial,Homarus americanus,97314,ACCSP
2022,MASSACHUSETTS,MACKEREL FAMILY,,,,Public,Recreational,,172398,MRIP
2022,MASSACHUSETTS,"MACKEREL, ATLANTIC","1,228,311",557,,Public,Recreational,,172414,MRIP
2022,MASSACHUSETTS,"MACKEREL, ATLANTIC","3,372,839","1,530","1,490,383",Public,Commercial,Scomber scombrus,172414,ACCSP
2022,MASSACHUSETTS,"MACKEREL, BULLET",950,0,,Public,Recreational,,172455,MRIP
2022,MASSACHUSETTS,"MACKEREL, FRIGATE",,,,Public,Recreational,,172456,MRIP
2022,MASSACHUSETTS,"MACKEREL, KING AND CERO",,,,Public,Recreational,,172434,MRIP
2022,MASSACHUSETTS,"MACKEREL, SPANISH",,,,Confidential,Commercial,Scomberomorus maculatus,172436,ACCSP
2022,MASSACHUSETTS,"MENHADEN, ATLANTIC","1,234,360",560,,Public,Recreational,,161732,MRIP
2022,MASSACHUSETTS,MENHADENS **,"10,425,267","4,729","4,143,017",Public,Commercial,Brevoortia ,161731,ACCSP
2022,MASSACHUSETTS,"MULLET, STRIPED",,,,Confidential,Commercial,Mugil cephalus,170335,ACCSP
2022,MASSACHUSETTS,"MUSSEL, SEA","900,406",408,"653,174",Public,Commercial,Mytilus edulis,79454,ACCSP
2022,MASSACHUSETTS,OCTOPUSES **,,,,Confidential,Commercial,Octopodidae,82590,ACCSP
2022,MASSACHUSETTS,OPAH,,,,Confidential,Commercial,Lampris guttatus,166326,ACCSP
2022,MASSACHUSETTS,"OYSTER, EASTERN","644,660",292,"32,752,353",Public,Commercial,Crassostrea virginica,79872,ACCSP
2022,MASSACHUSETTS,POLLOCK,"6,898,839","3,129","7,975,216",Public,Commercial,Pollachius virens,164727,ACCSP
2022,MASSACHUSETTS,POLLOCK,"204,655",93,,Public,Recreational,,164727,MRIP
2022,MASSACHUSETTS,"REDFISH, ACADIAN","8,338,269","3,782","5,799,732",Public,Commercial,Sebastes fasciatus,166774,ACCSP
2022,MASSACHUSETTS,"REDFISH, ACADIAN","24,396",11,,Public,Recreational,,166774,MRIP
2022,MASSACHUSETTS,"SCALLOP, BAY","78,800",36,"1,631,106",Public,Commercial,Argopecten irradians,79737,ACCSP
2022,MASSACHUSETTS,"SCALLOP, SEA","25,929,883","11,762","391,074,070",Public,Commercial,Placopecten magellanicus,79718,ACCSP
2022,MASSACHUSETTS,SCUP,"1,063,701",482,"793,295",Public,Commercial,Stenotomus chrysops,169182,ACCSP
2022,MASSACHUSETTS,SCUP,"2,098,597",952,,Public,Recreational,,169182,MRIP
2022,MASSACHUSETTS,"SEAROBIN, NORTHERN",,,,Confidential,Commercial,Prionotus carolinus,166974,ACCSP
2022,MASSACHUSETTS,"SEAROBIN, NORTHERN","5,595",3,,Public,Recreational,,166974,MRIP
2022,MASSACHUSETTS,"SEAROBIN, STRIPED","2,557",1,,Public,Recreational,,166975,MRIP
2022,MASSACHUSETTS,SEAROBINS **,"3,779",2,776,Public,Commercial,Triglidae,166972,ACCSP
2022,MASSACHUSETTS,"SEAROBINS, NORTH AMERICAN",,,,Public,Recreational,,166973,MRIP
2022,MASSACHUSETTS,"SHAD, AMERICAN",,,,Public,Recreational,,161702,MRIP
2022,MASSACHUSETTS,"SHARK, DOGFISH, BLACK",,,,Confidential,Commercial,Centroscyllium,160703,ACCSP
2022,MASSACHUSETTS,"SHARK, DOGFISH, SMOOTH","2,338",1,"1,063",Public,Commercial,Mustelus canis,160230,EXCEPTIONS
2022,MASSACHUSETTS,"SHARK, DOGFISH, SMOOTH","18,446",8,,Public,Recreational,,160230,MRIP
2022,MASSACHUSETTS,"SHARK, DOGFISH, SPINY","3,834,524","1,739","987,078",Public,Commercial,Squalus acanthias,160617,ACCSP
2022,MASSACHUSETTS,"SHARK, MAKO, SHORTFIN",,,,Confidential,Commercial,Isurus oxyrinchus,159924,EXCEPTIONS
2022,MASSACHUSETTS,"SHARK, THRESHER",,,,Confidential,Commercial,Alopias vulpinus,159916,EXCEPTIONS
2022,MASSACHUSETTS,"SHARKS, DOGFISH",,,,Public,Recreational,,160604,MRIP
2022,MASSACHUSETTS,"SILVERSIDE, ATLANTIC",,,,Confidential,Commercial,Menidia menidia,165994,ACCSP
2022,MASSACHUSETTS,"SKATE, BARNDOOR",,,,Confidential,Commercial,Dipturus laevis,564139,ACCSP
2022,MASSACHUSETTS,"SKATE, LITTLE","1,058,491",480,"308,131",Public,Commercial,Leucoraja erinacea,564130,ACCSP
2022,MASSACHUSETTS,"SKATE, THORNY",,,,Confidential,Commercial,Amblyraja radiata,564149,ACCSP
2022,MASSACHUSETTS,"SKATE, WINTER","6,359,426","2,885","1,680,822",Public,Commercial,Leucoraja ocellata,564145,ACCSP
2022,MASSACHUSETTS,"SKATES, RAJIDAE (FAMILY) **","77,283",35,"21,304",Public,Commercial,Rajidae,160845,ACCSP
2022,MASSACHUSETTS,"SNAILS, MOON **",,,,Confidential,Commercial,Naticidae,72878,ACCSP
2022,MASSACHUSETTS,SPOT,,,,Confidential,Commercial,Leiostomus xanthurus,169267,ACCSP
2022,MASSACHUSETTS,"SQUID, LONGFIN LOLIGO","4,239,515","1,923","7,208,568",Public,Commercial,Loligo pealeii,82372,ACCSP
2022,MASSACHUSETTS,"SQUID, SHORTFIN ILLEX","1,145,328",520,"668,650",Public,Commercial,Illex illecebrosus,82521,ACCSP
2022,MASSACHUSETTS,SWORDFISH,"159,699",72,"537,356",Public,Commercial,Xiphias gladius,172482,EXCEPTIONS
